Date,S&P 500 Price,S&P 500 Open,S&P 500 High,S&P 500 Low,S&P 500 Change %,10 Year Bond Price,10 Year Bond Open,10 Year Bond High,10 Year Bond Low,10 Year Bond Change %,2 Year Bond Price,2 Year Bond Open,2 Year Bond High,2 Year Bond Low,2 Year Bond Change %,US Inflation,US GDP,US Insterest,Global Inflation Rate,Global GDP,S&P 500 High - Price,S&P 500 Price -Low,S&P 500 High- Low,S&P 500 High - Open,S&P 500 Open - Low,10 Year Bond High - Price,10 Year Bond Price -Low,10 Year Bond High - Low,10 Year Bond High - Open,10 Year Bond Open - Low,2 Year Bond High - Price,2 Year Bond Price -Low,2 Year Bond High - Low,2 Year Bond High - Open,2 Year Bond Open - Low
10/17/2019,2997.95,3000.77,3008.29,2991.79,0.0028,0.77,0.725,0.776,0.719,0.0611,0.2492,0.229,0.253,0.225,0.0863,2.051278,21706.53,1.83,1.679152,87650,10.34,6.16,16.5,7.52,8.98,0.006,0.051,0.057,0.051,0.006,0.0038,0.0242,0.028,0.024,0.004
10/16/2019,2989.69,2989.68,2997.54,2985.2,-0.002,0.725,0.724,0.725,0.724,-0.0044,0.2294,0.2274,0.2294,0.2274,-0.0086,2.051278,21706.53,1.83,1.679152,87650,7.85,4.49,12.34,7.86,4.48,0,0.001,0.001,0.001,0,0,0.002,0.002,0.002,0
10/15/2019,2995.68,2973.61,3003.28,2973.61,0.01,0.729,0.783,0.785,0.711,-0.0545,0.2314,0.26,0.26,0.209,-0.0961,2.051278,21706.53,1.83,1.679152,87650,7.6,22.07,29.67,29.67,0,0.056,0.018,0.074,0.002,0.072,0.0286,0.0224,0.051,0,0.051
10/14/2019,2966.15,2965.81,2972.84,2962.94,-0.0014,0.771,0.717,0.779,0.695,0.0608,0.256,0.266,0.288,0.24,-0.0448,2.051278,21706.53,1.83,1.679152,87650,6.69,3.21,9.9,7.03,2.87,0.008,0.076,0.084,0.062,0.022,0.032,0.016,0.048,0.022,0.026
10/11/2019,2970.27,2963.07,2993.28,2963.07,0.0109,0.726,0.695,0.785,0.678,0.0719,0.268,0.274,0.304,0.262,-0.0007,2.051278,21706.53,1.83,1.679152,87650,23.01,7.2,30.21,30.21,0,0.059,0.048,0.107,0.09,0.017,0.036,0.006,0.042,0.03,0.012
10/10/2019,2938.13,2918.55,2948.46,2917.12,0.0064,0.678,0.617,0.684,0.612,0.1046,0.2682,0.239,0.27,0.237,0.1326,2.051278,21706.53,1.83,1.679152,87650,10.33,21.01,31.34,29.91,1.43,0.006,0.066,0.072,0.067,0.005,0.0018,0.0312,0.033,0.031,0.002
10/9/2019,2919.4,2911.1,2929.32,2907.41,0.0091,0.613,0.612,0.613,0.612,0.0235,0.2368,0.2348,0.2368,0.2348,0.0436,2.051278,21706.53,1.83,1.679152,87650,9.92,11.99,21.91,18.22,3.69,0,0.001,0.001,0.001,0,0,0.002,0.002,0.002,0
10/8/2019,2893.06,2920.4,2925.47,2892.66,-0.0156,0.599,0.611,0.623,0.568,-0.0191,0.2269,0.231,0.245,0.205,-0.0026,2.051278,21706.53,1.83,1.679152,87650,32.41,0.4,32.81,5.07,27.74,0.024,0.031,0.055,0.012,0.043,0.0181,0.0219,0.04,0.014,0.026
10/7/2019,2938.79,2944.23,2959.75,2935.68,-0.0045,0.611,0.572,0.636,0.568,0.0153,0.2275,0.202,0.235,0.202,-0.0653,2.051278,21706.53,1.83,1.679152,87650,20.96,3.11,24.07,15.52,8.55,0.025,0.043,0.068,0.064,0.004,0.0075,0.0255,0.033,0.033,0
10/4/2019,2952.01,2918.56,2953.74,2918.56,0.0142,0.602,0.663,0.676,0.571,-0.0988,0.2434,0.242,0.255,0.21,-0.0395,2.051278,21706.53,1.83,1.679152,87650,1.73,33.45,35.18,35.18,0,0.074,0.031,0.105,0.013,0.092,0.0116,0.0334,0.045,0.013,0.032
10/3/2019,2910.63,2885.38,2911.13,2855.94,0.008,0.668,0.722,0.731,0.651,-0.0805,0.2534,0.226,0.259,0.206,0.1017,2.051278,21706.53,1.83,1.679152,87650,0.5,54.69,55.19,25.75,29.44,0.063,0.017,0.08,0.009,0.071,0.0056,0.0474,0.053,0.033,0.02
10/2/2019,2887.61,2924.78,2924.78,2874.93,-0.0179,0.726,0.667,0.731,0.599,0.092,0.23,0.244,0.275,0.22,-0.0859,2.051278,21706.53,1.83,1.679152,87650,37.17,12.68,49.85,0,49.85,0.005,0.127,0.132,0.064,0.068,0.045,0.01,0.055,0.031,0.024
10/1/2019,2940.25,2983.69,2992.53,2938.7,-0.0123,0.665,0.667,0.667,0.665,-0.0163,0.2516,0.2477,0.2516,0.2477,0.0157,2.051278,21706.53,1.83,1.679152,87650,52.28,1.55,53.83,8.84,44.99,0.002,0,0.002,0,0.002,0,0.0039,0.0039,0.0039,0
9/30/2019,2976.74,2967.07,2983.85,2967.07,0.005,0.676,0.84,0.854,0.67,-0.2025,0.2477,0.299,0.299,0.234,-0.1705,1.764043,21531.84,2.04,1.962335,87650,7.11,9.67,16.78,16.78,0,0.178,0.006,0.184,0.014,0.17,0.0513,0.0137,0.065,0,0.065
9/27/2019,2961.79,2985.47,2987.31,2945.53,-0.0053,0.848,0.827,0.859,0.77,-0.0241,0.2986,0.326,0.332,0.261,-0.121,1.764043,21531.84,2.04,1.962335,87650,25.52,16.26,41.78,1.84,39.94,0.011,0.078,0.089,0.032,0.057,0.0334,0.0376,0.071,0.006,0.065
9/26/2019,2977.62,2985.73,2987.28,2963.71,-0.0024,0.869,0.853,0.878,0.783,0.0128,0.3397,0.371,0.389,0.312,-0.1096,1.764043,21531.84,2.04,1.962335,87650,9.66,13.91,23.57,1.55,22.02,0.009,0.086,0.095,0.025,0.07,0.0493,0.0277,0.077,0.018,0.059
9/25/2019,2984.87,2968.35,2989.82,2952.86,0.0062,0.858,0.775,0.898,0.774,0.1248,0.3815,0.32,0.412,0.293,0.1911,1.764043,21531.84,2.04,1.962335,87650,4.95,32.01,36.96,21.47,15.49,0.04,0.084,0.124,0.123,0.001,0.0305,0.0885,0.119,0.092,0.027
9/24/2019,2966.6,3002.43,3007.98,2957.73,-0.0084,0.763,0.791,0.879,0.692,-0.0382,0.3203,0.297,0.338,0.234,0.077,1.764043,21531.84,2.04,1.962335,87650,41.38,8.87,50.25,5.55,44.7,0.116,0.071,0.187,0.088,0.099,0.0177,0.0863,0.104,0.041,0.063
9/23/2019,2991.78,2983.5,2999.15,2982.23,-0.0001,0.793,0.815,0.815,0.793,-0.1044,0.2974,0.3074,0.3094,0.2974,-0.086,1.764043,21531.84,2.04,1.962335,87650,7.37,9.55,16.92,15.65,1.27,0.022,0,0.022,0,0.022,0.012,0,0.012,0.002,0.01
9/20/2019,2992.07,3008.42,3016.37,2984.68,-0.0049,0.885,1.125,1.283,0.849,-0.2358,0.3254,0.446,0.448,0.293,-0.2906,1.764043,21531.84,2.04,1.962335,87650,24.3,7.39,31.69,7.95,23.74,0.398,0.036,0.434,0.158,0.276,0.1226,0.0324,0.155,0.002,0.153
9/19/2019,3006.79,3010.36,3021.99,3003.16,0,1.158,1.149,1.279,1.007,-0.021,0.4587,0.498,0.557,0.339,-0.1501,1.764043,21531.84,2.04,1.962335,87650,15.2,3.63,18.83,11.63,7.2,0.121,0.151,0.272,0.13,0.142,0.0983,0.1197,0.218,0.059,0.159
9/18/2019,3006.73,3001.5,3007.83,2978.57,0.0003,1.183,1.044,1.266,0.989,0.1073,0.5397,0.463,0.562,0.416,0.0826,1.764043,21531.84,2.04,1.962335,87650,1.1,28.16,29.26,6.33,22.93,0.083,0.194,0.277,0.222,0.055,0.0223,0.1237,0.146,0.099,0.047
9/17/2019,3005.7,2995.67,3006.21,2993.73,0.0026,1.069,0.747,1.105,0.74,0.4437,0.4985,0.408,0.525,0.351,0.3336,1.764043,21531.84,2.04,1.962335,87650,0.51,11.97,12.48,10.54,1.94,0.036,0.329,0.365,0.358,0.007,0.0265,0.1475,0.174,0.117,0.057
9/16/2019,2997.96,2996.41,3002.19,2990.67,-0.0031,0.74,0.668,0.859,0.634,0.0874,0.3738,0.319,0.398,0.272,0.1358,1.764043,21531.84,2.04,1.962335,87650,4.23,7.29,11.52,5.78,5.74,0.119,0.106,0.225,0.191,0.034,0.0242,0.1018,0.126,0.079,0.047
9/13/2019,3007.39,3012.21,3017.33,3002.9,-0.0007,0.681,0.67,0.703,0.67,-0.3075,0.3291,0.3033,0.3411,0.3033,-0.3524,1.764043,21531.84,2.04,1.962335,87650,9.94,4.49,14.43,5.12,9.31,0.022,0.011,0.033,0.033,0,0.012,0.0258,0.0378,0.0378,0
9/12/2019,3009.57,3009.08,3020.74,3000.92,0.0029,0.983,0.823,1.023,0.725,0.2103,0.5082,0.495,0.544,0.428,0.0788,1.764043,21531.84,2.04,1.962335,87650,11.17,8.65,19.82,11.66,8.16,0.04,0.258,0.298,0.2,0.098,0.0358,0.0802,0.116,0.049,0.067
9/11/2019,3000.93,2981.41,3000.93,2975.31,0.0072,0.812,0.849,0.909,0.636,-0.0745,0.4711,0.535,0.535,0.36,-0.0966,1.764043,21531.84,2.04,1.962335,87650,0,25.62,25.62,19.52,6.1,0.097,0.176,0.273,0.06,0.213,0.0639,0.1111,0.175,0,0.175
9/10/2019,2979.39,2971.01,2979.39,2957.01,0.0003,0.877,0.759,0.895,0.638,0.0971,0.5215,0.495,0.539,0.417,-0.045,1.764043,21531.84,2.04,1.962335,87650,0,22.38,22.38,8.38,14,0.018,0.239,0.257,0.136,0.121,0.0175,0.1045,0.122,0.044,0.078
9/9/2019,2978.43,2988.43,2989.43,2969.39,-0.0001,0.8,0.617,0.813,0.565,0.43,0.5461,0.456,0.55,0.393,0.3368,1.764043,21531.84,2.04,1.962335,87650,11,9.04,20.04,1,19.04,0.013,0.235,0.248,0.196,0.052,0.0039,0.1531,0.157,0.094,0.063
9/6/2019,2978.71,2980.33,2985.03,2972.51,0.0009,0.559,0.501,0.603,0.318,0.113,0.4085,0.301,0.432,0.251,0.338,1.764043,21531.84,2.04,1.962335,87650,6.32,6.2,12.52,4.7,7.82,0.044,0.241,0.285,0.102,0.183,0.0235,0.1575,0.181,0.131,0.05
9/5/2019,2976,2960.6,2985.86,2960.6,0.013,0.502,0.507,0.507,0.495,-0.3502,0.3053,0.3328,0.3328,0.3053,-0.4015,1.764043,21531.84,2.04,1.962335,87650,9.86,15.4,25.26,25.26,0,0.005,0.007,0.012,0,0.012,0.0275,0,0.0275,0,0.0275
9/4/2019,2937.78,2924.67,2938.84,2921.86,0.0108,0.773,0.918,0.92,0.66,-0.1565,0.5101,0.593,0.601,0.394,-0.1515,1.764043,21531.84,2.04,1.962335,87650,1.06,15.92,16.98,14.17,2.81,0.147,0.113,0.26,0.002,0.258,0.0909,0.1161,0.207,0.008,0.199
9/3/2019,2906.27,2909.01,2914.39,2891.85,-0.0069,0.917,1.054,1.054,0.899,-0.1313,0.6012,0.697,0.697,0.554,-0.1295,1.764043,21531.84,2.04,1.962335,87650,8.12,14.42,22.54,5.38,17.16,0.137,0.018,0.155,0,0.155,0.0958,0.0472,0.143,0,0.143
8/30/2019,2926.46,2937.09,2940.43,2913.32,0.0006,1.055,0.984,1.064,0.931,0.0565,0.6906,0.689,0.704,0.614,-0.015,1.711305,21531.84,2.13,2.15814,87650,13.97,13.14,27.11,3.34,23.77,0.009,0.124,0.133,0.08,0.053,0.0134,0.0766,0.09,0.015,0.075
8/29/2019,2924.58,2910.37,2930.5,2905.67,0.0127,0.999,1.163,1.173,0.906,-0.1327,0.7011,0.907,0.911,0.628,-0.2166,1.711305,21531.84,2.13,2.15814,87650,5.92,18.91,24.83,20.13,4.7,0.174,0.093,0.267,0.01,0.257,0.2099,0.0731,0.283,0.004,0.279
8/28/2019,2887.94,2861.28,2890.03,2853.05,0.0065,1.152,1.105,1.168,1.03,0.0443,0.895,0.834,0.919,0.71,0.0756,1.711305,21531.84,2.13,2.15814,87650,2.09,34.89,36.98,28.75,8.23,0.016,0.122,0.138,0.063,0.075,0.024,0.185,0.209,0.085,0.124
8/27/2019,2869.16,2893.14,2898.79,2860.59,-0.0032,1.103,1.106,1.106,1.098,-0.0519,0.8321,0.8361,0.8361,0.8321,-0.106,1.711305,21531.84,2.13,2.15814,87650,29.63,8.57,38.2,5.65,32.55,0.003,0.005,0.008,0,0.008,0.004,0,0.004,0,0.004
8/26/2019,2878.38,2866.7,2879.27,2856,0.011,1.163,1.282,1.289,1.116,-0.0868,0.9308,1.079,1.081,0.852,-0.1312,1.711305,21531.84,2.13,2.15814,87650,0.89,22.38,23.27,12.57,10.7,0.126,0.047,0.173,0.007,0.166,0.1502,0.0788,0.229,0.002,0.227
8/23/2019,2847.11,2911.07,2927.01,2834.97,-0.0259,1.274,1.33,1.335,1.241,-0.0461,1.0714,1.153,1.155,1.034,-0.0801,1.711305,21531.84,2.13,2.15814,87650,79.9,12.14,92.04,15.94,76.1,0.061,0.033,0.094,0.005,0.089,0.0836,0.0374,0.121,0.002,0.119
8/22/2019,2922.95,2930.94,2939.08,2904.51,-0.0005,1.335,1.359,1.382,1.301,-0.0148,1.1647,1.214,1.222,1.135,-0.0522,1.711305,21531.84,2.13,2.15814,87650,16.13,18.44,34.57,8.14,26.43,0.047,0.034,0.081,0.023,0.058,0.0573,0.0297,0.087,0.008,0.079
8/21/2019,2924.43,2922.04,2928.73,2917.91,0.0082,1.355,1.387,1.416,1.307,-0.011,1.2289,1.272,1.297,1.18,-0.0166,1.711305,21531.84,2.13,2.15814,87650,4.3,6.52,10.82,6.69,4.13,0.061,0.048,0.109,0.029,0.08,0.0681,0.0489,0.117,0.025,0.092
8/20/2019,2900.51,2919.01,2923.63,2899.6,-0.0079,1.37,1.456,1.456,1.352,-0.0695,1.2496,1.356,1.356,1.243,-0.0773,1.711305,21531.84,2.13,2.15814,87650,23.12,0.91,24.03,4.62,19.41,0.086,0.018,0.104,0,0.104,0.1064,0.0066,0.113,0,0.113
8/19/2019,2923.65,2913.48,2931,2913.48,0.0121,1.473,1.473,1.473,1.473,0,1.3543,1.3543,1.3543,1.3543,0,1.711305,21531.84,2.13,2.15814,87650,7.35,10.17,17.52,17.52,0,0,0,0,0,0,0,0,0,0,0
8/16/2019,2888.68,2864.74,2893.63,2864.74,0.0144,1.473,1.515,1.524,1.439,-0.0301,1.3543,1.389,1.397,1.321,-0.0265,1.711305,21531.84,2.13,2.15814,87650,4.95,23.94,28.89,28.89,0,0.051,0.034,0.085,0.009,0.076,0.0427,0.0333,0.076,0.008,0.068
8/15/2019,2847.6,2846.2,2856.67,2825.51,0.0025,1.519,1.578,1.585,1.507,-0.0314,1.3912,1.434,1.438,1.379,-0.0244,1.711305,21531.84,2.13,2.15814,87650,9.07,22.09,31.16,10.47,20.69,0.066,0.012,0.078,0.007,0.071,0.0468,0.0122,0.059,0.004,0.055
8/14/2019,2840.6,2894.15,2894.15,2839.64,-0.0293,1.568,1.571,1.587,1.547,0.0055,1.426,1.426,1.436,1.41,0.0088,1.711305,21531.84,2.13,2.15814,87650,53.55,0.96,54.51,0,54.51,0.019,0.021,0.04,0.016,0.024,0.01,0.016,0.026,0.01,0.016
8/13/2019,2926.32,2880.72,2943.31,2877.05,0.0148,1.559,1.576,1.58,1.537,-0.0119,1.4136,1.424,1.428,1.393,-0.0086,1.711305,21531.84,2.13,2.15814,87650,16.99,49.27,66.26,62.59,3.67,0.021,0.022,0.043,0.004,0.039,0.0144,0.0206,0.035,0.004,0.031
8/12/2019,2883.75,2907.07,2907.58,2873.14,-0.012,1.578,1.578,1.578,1.578,-0.0065,1.4259,1.4259,1.4259,1.4259,-0.0028,1.711305,21531.84,2.13,2.15814,87650,23.83,10.61,34.44,0.51,33.93,0,0,0,0,0,0,0,0,0,0
8/9/2019,2918.65,2930.51,2935.75,2900.15,-0.0066,1.588,1.609,1.616,1.573,-0.019,1.4299,1.44,1.448,1.414,-0.011,1.711305,21531.84,2.13,2.15814,87650,17.1,18.5,35.6,5.24,30.36,0.028,0.015,0.043,0.007,0.036,0.0181,0.0159,0.034,0.008,0.026
8/8/2019,2938.09,2896.21,2938.72,2894.47,0.0188,1.619,1.607,1.626,1.568,-0.0109,1.4458,1.423,1.448,1.393,0,1.711305,21531.84,2.13,2.15814,87650,0.63,43.62,44.25,42.51,1.74,0.007,0.051,0.058,0.019,0.039,0.0022,0.0528,0.055,0.025,0.03
8/7/2019,2883.98,2858.65,2892.17,2825.71,0.0008,1.637,1.607,1.638,1.597,0.0215,1.4458,1.434,1.45,1.426,0.0142,1.711305,21531.84,2.13,2.15814,87650,8.19,58.27,66.46,33.52,32.94,0.001,0.04,0.041,0.031,0.01,0.0042,0.0198,0.024,0.016,0.008
8/6/2019,2881.77,2861.18,2884.4,2847.42,0.013,1.602,1.573,1.604,1.571,0.0253,1.4255,1.395,1.426,1.395,0.0292,1.711305,21531.84,2.13,2.15814,87650,2.63,34.35,36.98,23.22,13.76,0.002,0.031,0.033,0.031,0.002,0.0005,0.0305,0.031,0.031,0
8/5/2019,2844.74,2898.07,2898.07,2822.12,-0.0298,1.563,1.561,1.599,1.542,0.0022,1.385,1.385,1.417,1.369,0.0014,1.711305,21531.84,2.13,2.15814,87650,53.33,22.62,75.95,0,75.95,0.036,0.021,0.057,0.038,0.019,0.032,0.016,0.048,0.032,0.016
8/2/2019,2932.05,2943.9,2945.5,2914.11,-0.0073,1.559,1.563,1.563,1.559,-0.0141,1.383,1.387,1.387,1.383,-0.0129,1.711305,21531.84,2.13,2.15814,87650,13.45,17.94,31.39,1.6,29.79,0.004,0,0.004,0,0.004,0.004,0,0.004,0,0.004
8/1/2019,2953.56,2980.32,3013.59,2945.23,-0.009,1.582,1.644,1.649,1.571,-0.0378,1.4011,1.445,1.474,1.395,-0.0332,1.711305,21531.84,2.13,2.15814,87650,60.03,8.33,68.36,33.27,35.09,0.067,0.011,0.078,0.005,0.073,0.0729,0.0061,0.079,0.029,0.05
7/31/2019,2980.38,3016.22,3017.4,2958.08,-0.0109,1.644,1.649,1.684,1.633,-0.0032,1.4492,1.441,1.471,1.431,0.0042,1.74978,21531.84,2.4,2.082729,87650,37.02,22.3,59.32,1.18,58.14,0.04,0.011,0.051,0.035,0.016,0.0218,0.0182,0.04,0.03,0.01
7/30/2019,3013.18,3007.66,3017.19,3000.94,-0.0026,1.649,1.604,1.661,1.575,0.029,1.4431,1.417,1.463,1.385,0.0199,1.74978,21531.84,2.4,2.082729,87650,4.01,12.24,16.25,9.53,6.72,0.012,0.074,0.086,0.057,0.029,0.0199,0.0581,0.078,0.046,0.032
7/29/2019,3020.97,3024.47,3025.61,3014.3,-0.0016,1.603,1.52,1.618,1.517,0.0505,1.415,1.351,1.427,1.351,0.0427,1.74978,21531.84,2.4,2.082729,87650,4.64,6.67,11.31,1.14,10.17,0.015,0.086,0.101,0.098,0.003,0.012,0.064,0.076,0.076,0
7/26/2019,3025.86,3013.25,3027.98,3012.59,0.0074,1.526,1.514,1.575,1.512,0.0067,1.357,1.321,1.383,1.319,0.0256,1.74978,21531.84,2.4,2.082729,87650,2.12,13.27,15.39,14.73,0.66,0.049,0.014,0.063,0.061,0.002,0.026,0.038,0.064,0.062,0.002
7/25/2019,3003.67,3016.26,3016.31,2997.24,-0.0053,1.515,1.52,1.52,1.515,0.0068,1.3231,1.3291,1.3291,1.3231,0.003,1.74978,21531.84,2.4,2.082729,87650,12.64,6.43,19.07,0.05,19.02,0.005,0,0.005,0,0.005,0.006,0,0.006,0,0.006
7/24/2019,3019.56,2998.77,3019.59,2996.82,0.0047,1.505,1.582,1.599,1.503,-0.0538,1.3191,1.409,1.423,1.317,-0.0676,1.74978,21531.84,2.4,2.082729,87650,0.03,22.74,22.77,20.82,1.95,0.094,0.002,0.096,0.017,0.079,0.1039,0.0021,0.106,0.014,0.092
7/23/2019,3005.47,2994.74,3005.9,2988.56,0.0068,1.591,1.587,1.594,1.534,0.0065,1.4147,1.419,1.421,1.367,0.0013,1.74978,21531.84,2.4,2.082729,87650,0.43,16.91,17.34,11.16,6.18,0.003,0.057,0.06,0.007,0.053,0.0063,0.0477,0.054,0.002,0.052
7/22/2019,2985.03,2981.93,2990.71,2976.65,0.0028,1.581,1.648,1.667,1.579,-0.0487,1.4128,1.461,1.47,1.411,-0.0379,1.74978,21531.84,2.4,2.082729,87650,5.68,8.38,14.06,8.78,5.28,0.086,0.002,0.088,0.019,0.069,0.0572,0.0018,0.059,0.009,0.05
7/19/2019,2976.61,3004.26,3006.02,2975.86,-0.0062,1.661,1.612,1.663,1.57,0.0299,1.4685,1.433,1.469,1.401,0.0148,1.74978,21531.84,2.4,2.082729,87650,29.41,0.75,30.16,1.76,28.4,0.002,0.091,0.093,0.051,0.042,0.0005,0.0675,0.068,0.036,0.032
7/18/2019,2995.11,2978.87,2998.28,2973.09,0.0036,1.613,1.63,1.655,1.598,-0.0095,1.4471,1.449,1.464,1.429,-0.003,1.74978,21531.84,2.4,2.082729,87650,3.17,22.02,25.19,19.41,5.78,0.042,0.015,0.057,0.025,0.032,0.0169,0.0181,0.035,0.015,0.02
7/17/2019,2984.42,3005.1,3005.26,2984.25,-0.0065,1.629,1.627,1.629,1.627,-0.0338,1.4514,1.4514,1.4514,1.4514,-0.029,1.74978,21531.84,2.4,2.082729,87650,20.84,0.17,21.01,0.16,20.85,0,0.002,0.002,0.002,0,0,0,0,0,0
7/16/2019,3004.04,3012.13,3015.02,3001.15,-0.0034,1.686,1.741,1.762,1.67,-0.0261,1.4947,1.522,1.538,1.478,-0.0126,1.74978,21531.84,2.4,2.082729,87650,10.98,2.89,13.87,2.89,10.98,0.076,0.016,0.092,0.021,0.071,0.0433,0.0167,0.06,0.016,0.044
7/15/2019,3014.3,3017.8,3017.8,3008.77,0.0002,1.731,1.764,1.766,1.713,-0.0216,1.5138,1.526,1.526,1.487,-0.0095,1.74978,21531.84,2.4,2.082729,87650,3.5,5.53,9.03,0,9.03,0.035,0.018,0.053,0.002,0.051,0.0122,0.0268,0.039,0,0.039
7/12/2019,3013.77,3003.36,3013.92,3001.87,0.0046,1.769,1.783,1.793,1.759,-0.0029,1.5283,1.543,1.549,1.522,-0.0027,1.74978,21531.84,2.4,2.082729,87650,0.15,11.9,12.05,10.56,1.49,0.024,0.01,0.034,0.01,0.024,0.0207,0.0063,0.027,0.006,0.021
7/11/2019,2999.91,2999.62,3002.33,2988.8,0.0023,1.774,1.823,1.825,1.766,-0.0268,1.5325,1.559,1.563,1.524,-0.0184,1.74978,21531.84,2.4,2.082729,87650,2.42,11.11,13.53,2.71,10.82,0.051,0.008,0.059,0.002,0.057,0.0305,0.0085,0.039,0.004,0.035
7/10/2019,2993.07,2989.3,3002.98,2984.62,0.0045,1.823,1.823,1.823,1.823,-0.001,1.5613,1.5613,1.5613,1.5613,-0.0026,1.74978,21531.84,2.4,2.082729,87650,9.91,8.45,18.36,13.68,4.68,0,0,0,0,0,0,0,0,0,0
7/9/2019,2979.63,2965.52,2981.9,2963.44,0.0012,1.825,1.823,1.849,1.813,0.0088,1.5654,1.564,1.58,1.551,-0.0002,1.74978,21531.84,2.4,2.082729,87650,2.27,16.19,18.46,16.38,2.08,0.024,0.012,0.036,0.026,0.01,0.0146,0.0144,0.029,0.016,0.013
7/8/2019,2975.95,2979.77,2980.76,2970.09,-0.0048,1.809,1.792,1.82,1.776,0.0127,1.5657,1.564,1.578,1.554,0.0038,1.74978,21531.84,2.4,2.082729,87650,4.81,5.86,10.67,0.99,9.68,0.011,0.033,0.044,0.028,0.016,0.0123,0.0117,0.024,0.014,0.01
7/5/2019,2990.41,2984.25,2994.03,2967.97,-0.0018,1.786,1.807,1.818,1.78,-0.0145,1.5597,1.568,1.578,1.554,-0.0066,1.74978,21531.84,2.4,2.082729,87650,3.62,22.44,26.06,9.78,16.28,0.032,0.006,0.038,0.011,0.027,0.0183,0.0057,0.024,0.01,0.014
7/3/2019,2995.82,2978.08,2995.84,2977.96,0.0077,1.813,1.851,1.863,1.811,-0.0189,1.57,1.588,1.599,1.566,-0.0115,1.74978,21531.84,2.4,2.082729,87650,0.02,17.86,17.88,17.76,0.12,0.05,0.002,0.052,0.012,0.04,0.029,0.004,0.033,0.011,0.022
7/2/2019,2973.01,2964.66,2973.21,2955.92,0.0029,1.848,1.82,1.858,1.82,0.0154,1.5883,1.564,1.592,1.564,0.0116,1.74978,21531.84,2.4,2.082729,87650,0.2,17.09,17.29,8.55,8.74,0.01,0.028,0.038,0.038,0,0.0037,0.0243,0.028,0.028,0
7/1/2019,2964.33,2971.41,2977.93,2952.22,0.0077,1.82,1.82,1.82,1.82,0,1.5701,1.5701,1.5701,1.5701,0,1.74978,21531.84,2.4,2.082729,87650,13.6,12.11,25.71,6.52,19.19,0,0,0,0,0,0,0,0,0,0
6/28/2019,2941.76,2932.94,2943.98,2929.05,0.0058,1.82,1.858,1.869,1.816,-0.0188,1.5701,1.581,1.592,1.56,-0.0066,1.811465,21272.45,2.38,2.265455,87650,2.22,12.71,14.93,11.04,3.89,0.049,0.004,0.053,0.011,0.042,0.0219,0.0101,0.032,0.011,0.021
6/27/2019,2924.92,2919.66,2929.3,2918.57,0.0038,1.855,1.87,1.9,1.849,-0.0103,1.5805,1.585,1.605,1.572,-0.0026,1.811465,21272.45,2.38,2.265455,87650,4.38,6.35,10.73,9.64,1.09,0.045,0.006,0.051,0.03,0.021,0.0245,0.0085,0.033,0.02,0.013
6/26/2019,2913.78,2926.07,2932.59,2912.99,-0.0012,1.874,1.767,1.877,1.705,0.0348,1.5846,1.49,1.587,1.452,0.03,1.811465,21272.45,2.38,2.265455,87650,18.81,0.79,19.6,6.52,13.08,0.003,0.169,0.172,0.11,0.062,0.0024,0.1326,0.135,0.097,0.038
6/25/2019,2917.38,2945.78,2946.52,2916.01,-0.0095,1.811,1.813,1.828,1.795,0.001,1.5384,1.547,1.556,1.532,-0.0053,1.811465,21272.45,2.38,2.265455,87650,29.14,1.37,30.51,0.74,29.77,0.017,0.016,0.033,0.015,0.018,0.0176,0.0064,0.024,0.009,0.015
6/24/2019,2945.35,2951.42,2954.92,2944.05,-0.0017,1.809,1.769,1.816,1.76,0.0237,1.5466,1.515,1.561,1.511,0.0211,1.811465,21272.45,2.38,2.265455,87650,9.57,1.3,10.87,3.5,7.37,0.007,0.049,0.056,0.047,0.009,0.0144,0.0356,0.05,0.046,0.004
6/21/2019,2950.46,2952.71,2964.15,2946.87,-0.0013,1.767,1.769,1.769,1.767,-0.0146,1.5146,1.5166,1.5166,1.5146,-0.0117,1.811465,21272.45,2.38,2.265455,87650,13.69,3.59,17.28,11.44,5.84,0.002,0,0.002,0,0.002,0.002,0,0.002,0,0.002
6/20/2019,2954.18,2949.6,2958.06,2931.5,0.0095,1.793,1.842,1.844,1.786,-0.0446,1.5326,1.573,1.581,1.509,-0.0244,1.811465,21272.45,2.38,2.265455,87650,3.88,22.68,26.56,8.46,18.1,0.051,0.007,0.058,0.002,0.056,0.0484,0.0236,0.072,0.008,0.064
6/19/2019,2926.46,2920.55,2931.74,2911.43,0.003,1.877,1.919,1.946,1.851,-0.0229,1.571,1.575,1.611,1.545,0,1.811465,21272.45,2.38,2.265455,87650,5.28,15.03,20.31,11.19,9.12,0.069,0.026,0.095,0.027,0.068,0.04,0.026,0.066,0.036,0.03
6/18/2019,2917.75,2906.71,2930.79,2905.44,0.0097,1.921,1.921,1.921,1.921,0.0009,1.571,1.571,1.571,1.571,0,1.811465,21272.45,2.38,2.265455,87650,13.04,12.31,25.35,24.08,1.27,0,0,0,0,0,0,0,0,0,0
